origin,destination,date,price,airline,duration,departure,arrival,error
LJU,BCN,2026/3/14,133.31,AF,PT22H,2026-03-14T12:25:00,2026-03-14T14:25:00,
LJU,BCN,2026/3/14,133.62,AF,PT22H,2026-03-14T12:25:00,2026-03-14T14:25:00,
LJU,BCN,2026/3/14,177.07,AF,PT10H30M,2026-03-14T12:25:00,2026-03-14T14:25:00,
LJU,BCN,2026/3/14,198.07,AF,PT6H55M,2026-03-14T12:25:00,2026-03-14T14:25:00,
LJU,BCN,2026/3/14,204.49,LO,PT24H35M,2026-03-14T17:10:00,2026-03-14T18:45:00,
LJU,BCN,2026/3/14,230.1,LH,PT5H,2026-03-14T09:45:00,2026-03-14T10:40:00,
LJU,BCN,2026/3/14,230.1,LH,PT7H50M,2026-03-14T09:45:00,2026-03-14T10:40:00,
LJU,BCN,2026/3/14,235.41,LX,PT4H10M,2026-03-14T14:50:00,2026-03-14T16:05:00,
LJU,BCN,2026/3/14,235.41,LX,PT7H35M,2026-03-14T06:30:00,2026-03-14T07:50:00,
LJU,BCN,2026/3/14,235.41,LX,PT8H10M,2026-03-14T14:50:00,2026-03-14T16:05:00,
LJU,BCN,2026/3/14,235.41,LX,PT12H30M,2026-03-14T06:30:00,2026-03-14T07:50:00,
LJU,BCN,2026/3/14,238.18,LH,PT5H20M,2026-03-14T06:55:00,2026-03-14T08:20:00,
LJU,BCN,2026/3/15,123.08,AF,PT6H15M,2026-03-15T12:50:00,2026-03-15T14:40:00,
LJU,BCN,2026/3/15,123.08,AF,PT10H15M,2026-03-15T12:50:00,2026-03-15T14:40:00,
LJU,BCN,2026/3/15,123.34,VY,PT2H10M,2026-03-15T16:00:00,2026-03-15T18:10:00,
LJU,BCN,2026/3/15,125.85,JU,PT4H50M,2026-03-15T14:55:00,2026-03-15T16:15:00,
LJU,BCN,2026/3/15,125.85,JU,PT10H,2026-03-15T09:45:00,2026-03-15T11:05:00,
LJU,BCN,2026/3/15,145.85,JU,PT12H20M,2026-03-15T20:45:00,2026-03-15T22:05:00,
LJU,BCN,2026/3/15,145.85,JU,PT18H10M,2026-03-15T14:55:00,2026-03-15T16:15:00,
LJU,BCN,2026/3/15,159.07,AF,PT6H55M,2026-03-15T12:25:00,2026-03-15T14:25:00,
LJU,BCN,2026/3/15,188.31,AF,PT10H40M,2026-03-15T12:25:00,2026-03-15T14:25:00,
LJU,BCN,2026/3/15,198.07,AF,PT10H30M,2026-03-15T12:25:00,2026-03-15T14:25:00,
LJU,BCN,2026/3/15,212.31,AF,PT10H40M,2026-03-15T12:25:00,2026-03-15T14:25:00,
LJU,BCN,2026/3/15,230.1,LH,PT5H,2026-03-15T09:45:00,2026-03-15T10:40:00,
LJU,BCN,2026/3/15,230.1,LH,PT7H50M,2026-03-15T09:45:00,2026-03-15T10:40:00,
LJU,BCN,2026/3/15,235.41,LX,PT4H30M,2026-03-15T14:30:00,2026-03-15T15:45:00,
LJU,BCN,2026/3/15,235.41,LX,PT7H35M,2026-03-15T06:30:00,2026-03-15T07:50:00,
LJU,BCN,2026/3/16,88.85,JU,PT4H50M,2026-03-16T14:55:00,2026-03-16T16:15:00,
LJU,BCN,2026/3/16,88.85,JU,PT10H,2026-03-16T09:45:00,2026-03-16T11:05:00,
LJU,BCN,2026/3/16,107.06,A3,PT19H10M,2026-03-16T15:15:00,2026-03-16T18:10:00,
LJU,BCN,2026/3/16,107.06,A3,PT25H55M,2026-03-16T15:15:00,2026-03-16T18:10:00,
LJU,BCN,2026/3/16,154.08,AF,PT6H15M,2026-03-16T12:50:00,2026-03-16T14:40:00,
LJU,BCN,2026/3/16,154.08,AF,PT10H15M,2026-03-16T12:50:00,2026-03-16T14:40:00,
LJU,BCN,2026/3/16,170.85,JU,PT12H20M,2026-03-16T20:45:00,2026-03-16T22:05:00,
LJU,BCN,2026/3/16,170.85,JU,PT18H10M,2026-03-16T14:55:00,2026-03-16T16:15:00,
LJU,BCN,2026/3/16,185.17,A3,PT25H50M,2026-03-16T15:15:00,2026-03-16T18:10:00,
LJU,BCN,2026/3/16,198.07,AF,PT6H55M,2026-03-16T12:25:00,2026-03-16T14:25:00,
LJU,BCN,2026/3/16,198.07,AF,PT10H30M,2026-03-16T12:25:00,2026-03-16T14:25:00,
LJU,BCN,2026/3/16,211.17,A3,PT25H50M,2026-03-16T15:15:00,2026-03-16T18:10:00,
LJU,BCN,2026/3/16,212.31,AF,PT10H40M,2026-03-16T12:25:00,2026-03-16T14:25:00,
LJU,BCN,2026/3/16,212.31,AF,PT10H40M,2026-03-16T12:25:00,2026-03-16T14:25:00,
LJU,BCN,2026/3/16,235.41,LX,PT3H50M,2026-03-16T15:10:00,2026-03-16T16:25:00,
LJU,BCN,2026/3/17,123.08,AF,PT6H15M,2026-03-17T12:50:00,2026-03-17T14:40:00,
LJU,BCN,2026/3/17,123.08,AF,PT10H15M,2026-03-17T12:50:00,2026-03-17T14:40:00,
LJU,BCN,2026/3/17,200.85,JU,PT23H,2026-03-17T20:45:00,2026-03-17T22:05:00,
LJU,BCN,2026/3/17,230.1,LH,PT4H15M,2026-03-17T13:20:00,2026-03-17T14:15:00,
LJU,BCN,2026/3/17,230.1,LH,PT9H45M,2026-03-17T13:20:00,2026-03-17T14:15:00,
LJU,BCN,2026/3/17,235.41,LX,PT4H5M,2026-03-17T14:55:00,2026-03-17T16:10:00,
LJU,BCN,2026/3/17,235.41,LX,PT7H35M,2026-03-17T06:30:00,2026-03-17T07:50:00,
LJU,BCN,2026/3/17,235.41,LX,PT8H5M,2026-03-17T14:55:00,2026-03-17T16:10:00,
LJU,BCN,2026/3/17,235.41,LX,PT12H30M,2026-03-17T06:30:00,2026-03-17T07:50:00,
LJU,BCN,2026/3/17,238.18,LH,PT5H25M,2026-03-17T06:35:00,2026-03-17T08:00:00,
LJU,BCN,2026/3/17,238.18,LH,PT5H45M,2026-03-17T10:35:00,2026-03-17T12:00:00,
LJU,BCN,2026/3/17,238.18,LH,PT6H25M,2026-03-17T06:35:00,2026-03-17T08:00:00,
LJU,BCN,2026/3/17,238.18,LH,PT7H10M,2026-03-17T10:35:00,2026-03-17T12:00:00,
LJU,BCN,2026/3/17,268.84,TK,PT7H45M,2026-03-17T09:20:00,2026-03-17T13:45:00,
LJU,BCN,2026/3/17,268.84,TK,PT14H30M,2026-03-17T09:20:00,2026-03-17T13:45:00,
LJU,BCN,2026/3/18,123.08,AF,PT6H15M,2026-03-18T12:50:00,2026-03-18T14:40:00,
LJU,BCN,2026/3/18,123.08,AF,PT10H15M,2026-03-18T12:50:00,2026-03-18T14:40:00,
LJU,BCN,2026/3/18,170.85,JU,PT12H20M,2026-03-18T20:45:00,2026-03-18T22:05:00,
LJU,BCN,2026/3/18,170.85,JU,PT23H20M,2026-03-18T09:45:00,2026-03-18T11:05:00,
LJU,BCN,2026/3/18,177.07,AF,PT6H55M,2026-03-18T12:25:00,2026-03-18T14:25:00,
LJU,BCN,2026/3/18,177.07,AF,PT10H30M,2026-03-18T12:25:00,2026-03-18T14:25:00,
LJU,BCN,2026/3/18,186.31,AF,PT10H40M,2026-03-18T12:25:00,2026-03-18T14:25:00,
LJU,BCN,2026/3/18,186.31,AF,PT10H40M,2026-03-18T12:25:00,2026-03-18T14:25:00,
LJU,BCN,2026/3/18,200.85,JU,PT10H,2026-03-18T09:45:00,2026-03-18T11:05:00,
LJU,BCN,2026/3/18,235.41,LX,PT4H5M,2026-03-18T14:55:00,2026-03-18T16:10:00,
LJU,BCN,2026/3/18,235.41,LX,PT7H35M,2026-03-18T06:30:00,2026-03-18T07:50:00,
LJU,BCN,2026/3/18,235.41,LX,PT8H5M,2026-03-18T14:55:00,2026-03-18T16:10:00,
LJU,BCN,2026/3/18,235.41,LX,PT12H30M,2026-03-18T06:30:00,2026-03-18T07:50:00,
LJU,BCN,2026/3/18,238.18,LH,PT5H20M,2026-03-18T06:35:00,2026-03-18T08:00:00,
LJU,BCN,2026/3/18,238.18,LH,PT5H45M,2026-03-18T10:35:00,2026-03-18T12:00:00,
LJU,BCN,2026/3/19,88.85,JU,PT23H,2026-03-19T20:45:00,2026-03-19T22:05:00,
LJU,BCN,2026/3/19,110.08,AF,PT6H15M,2026-03-19T12:50:00,2026-03-19T14:40:00,
LJU,BCN,2026/3/19,110.08,AF,PT10H15M,2026-03-19T12:50:00,2026-03-19T14:40:00,
LJU,BCN,2026/3/19,123.34,VY,PT2H10M,2026-03-19T15:15:00,2026-03-19T17:25:00,
LJU,BCN,2026/3/19,125.85,JU,PT23H20M,2026-03-19T09:45:00,2026-03-19T11:05:00,
LJU,BCN,2026/3/19,145.85,JU,PT12H20M,2026-03-19T20:45:00,2026-03-19T22:05:00,
LJU,BCN,2026/3/19,153.31,AF,PT10H40M,2026-03-19T12:25:00,2026-03-19T14:25:00,
LJU,BCN,2026/3/19,153.31,AF,PT10H40M,2026-03-19T12:25:00,2026-03-19T14:25:00,
LJU,BCN,2026/3/19,159.07,AF,PT6H55M,2026-03-19T12:25:00,2026-03-19T14:25:00,
LJU,BCN,2026/3/19,177.07,AF,PT10H30M,2026-03-19T12:25:00,2026-03-19T14:25:00,
LJU,BCN,2026/3/19,230.1,LH,PT4H15M,2026-03-19T13:20:00,2026-03-19T14:15:00,
LJU,BCN,2026/3/19,230.1,LH,PT9H45M,2026-03-19T13:20:00,2026-03-19T14:15:00,
LJU,BCN,2026/3/19,235.41,LX,PT4H35M,2026-03-19T14:25:00,2026-03-19T15:40:00,
LJU,BCN,2026/3/19,235.41,LX,PT7H35M,2026-03-19T06:30:00,2026-03-19T07:50:00,
LJU,BCN,2026/3/19,235.41,LX,PT8H35M,2026-03-19T14:25:00,2026-03-19T15:40:00,
FCO,BCN,2026/2/18,60.32,VY,PT1H50M,2026-02-18T09:45:00,2026-02-18T11:35:00,
FCO,BCN,2026/2/18,60.32,VY,PT1H50M,2026-02-18T10:30:00,2026-02-18T12:20:00,
FCO,BCN,2026/2/18,60.32,VY,PT1H50M,2026-02-18T11:45:00,2026-02-18T13:35:00,
FCO,BCN,2026/2/18,66.32,VY,PT1H50M,2026-02-18T19:30:00,2026-02-18T21:20:00,
FCO,BCN,2026/2/18,71.32,IB,PT1H50M,2026-02-18T09:45:00,2026-02-18T11:35:00,
FCO,BCN,2026/2/18,71.32,IB,PT1H50M,2026-02-18T10:30:00,2026-02-18T12:20:00,
FCO,BCN,2026/2/18,71.32,IB,PT1H50M,2026-02-18T11:45:00,2026-02-18T13:35:00,
FCO,BCN,2026/2/18,71.32,IB,PT1H50M,2026-02-18T19:30:00,2026-02-18T21:20:00,
FCO,BCN,2026/2/18,95.32,AZ,PT1H50M,2026-02-18T09:00:00,2026-02-18T10:50:00,
FCO,BCN,2026/2/18,95.32,AZ,PT1H50M,2026-02-18T14:05:00,2026-02-18T15:55:00,
FCO,BCN,2026/2/18,95.32,AZ,PT1H50M,2026-02-18T21:25:00,2026-02-18T23:15:00,
FCO,BCN,2026/2/18,147.04,A3,PT22H40M,2026-02-18T18:30:00,2026-02-18T21:30:00,
FCO,BCN,2026/2/18,150.17,UX,PT6H5M,2026-02-18T10:30:00,2026-02-18T13:05:00,
FCO,BCN,2026/2/18,152.86,VY,PT7H10M,2026-02-18T12:40:00,2026-02-18T14:50:00,
FCO,BCN,2026/2/18,159.86,VY,PT8H5M,2026-02-18T15:30:00,2026-02-18T17:45:00,
FCO,BCN,2026/2/19,66.32,VY,PT1H50M,2026-02-19T09:45:00,2026-02-19T11:35:00,
FCO,BCN,2026/2/19,66.32,VY,PT1H50M,2026-02-19T13:25:00,2026-02-19T15:15:00,
FCO,BCN,2026/2/19,66.32,VY,PT1H50M,2026-02-19T19:10:00,2026-02-19T21:00:00,
FCO,BCN,2026/2/19,71.32,IB,PT1H50M,2026-02-19T09:45:00,2026-02-19T11:35:00,
FCO,BCN,2026/2/19,71.32,IB,PT1H50M,2026-02-19T11:45:00,2026-02-19T13:35:00,
FCO,BCN,2026/2/19,71.32,IB,PT1H50M,2026-02-19T12:35:00,2026-02-19T14:25:00,
FCO,BCN,2026/2/19,71.32,IB,PT1H50M,2026-02-19T13:25:00,2026-02-19T15:15:00,
FCO,BCN,2026/2/19,71.32,IB,PT1H50M,2026-02-19T19:10:00,2026-02-19T21:00:00,
FCO,BCN,2026/2/19,71.32,VY,PT1H50M,2026-02-19T11:45:00,2026-02-19T13:35:00,
FCO,BCN,2026/2/19,71.32,VY,PT1H50M,2026-02-19T12:35:00,2026-02-19T14:25:00,
FCO,BCN,2026/2/19,95.24,V7,PT25H5M,2026-02-19T15:00:00,2026-02-19T17:10:00,
FCO,BCN,2026/2/19,95.32,AZ,PT1H50M,2026-02-19T09:00:00,2026-02-19T10:50:00,
FCO,BCN,2026/2/19,95.32,AZ,PT1H50M,2026-02-19T14:05:00,2026-02-19T15:55:00,
FCO,BCN,2026/2/19,95.32,AZ,PT1H50M,2026-02-19T21:25:00,2026-02-19T23:15:00,
FCO,BCN,2026/2/19,120.17,UX,PT6H5M,2026-02-19T10:30:00,2026-02-19T13:05:00,
FCO,BCN,2026/2/20,60.32,VY,PT1H50M,2026-02-20T09:45:00,2026-02-20T11:35:00,
FCO,BCN,2026/2/20,60.32,VY,PT1H50M,2026-02-20T11:45:00,2026-02-20T13:35:00,
FCO,BCN,2026/2/20,60.32,VY,PT1H50M,2026-02-20T12:35:00,2026-02-20T14:25:00,
FCO,BCN,2026/2/20,60.32,VY,PT1H50M,2026-02-20T14:05:00,2026-02-20T15:55:00,
FCO,BCN,2026/2/20,60.32,VY,PT1H50M,2026-02-20T19:10:00,2026-02-20T21:00:00,
FCO,BCN,2026/2/20,66.32,VY,PT1H45M,2026-02-20T07:40:00,2026-02-20T09:25:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H45M,2026-02-20T07:40:00,2026-02-20T09:25:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H50M,2026-02-20T09:45:00,2026-02-20T11:35:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H50M,2026-02-20T11:45:00,2026-02-20T13:35:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H50M,2026-02-20T12:35:00,2026-02-20T14:25:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H50M,2026-02-20T13:25:00,2026-02-20T15:15:00,
FCO,BCN,2026/2/20,71.32,IB,PT1H50M,2026-02-20T19:10:00,2026-02-20T21:00:00,
FCO,BCN,2026/2/20,73.24,V7,PT4H20M,2026-02-20T11:45:00,2026-02-20T13:55:00,
FCO,BCN,2026/2/20,84.32,AZ,PT1H50M,2026-02-20T09:00:00,2026-02-20T10:50:00,
FCO,BCN,2026/2/20,84.32,AZ,PT1H50M,2026-02-20T14:05:00,2026-02-20T15:55:00,
FCO,BCN,2026/2/21,60.32,VY,PT1H50M,2026-02-21T19:10:00,2026-02-21T21:00:00,
FCO,BCN,2026/2/21,66.32,VY,PT1H50M,2026-02-21T09:45:00,2026-02-21T11:35:00,
FCO,BCN,2026/2/21,66.32,VY,PT1H50M,2026-02-21T11:45:00,2026-02-21T13:35:00,
FCO,BCN,2026/2/21,66.32,VY,PT1H50M,2026-02-21T12:35:00,2026-02-21T14:25:00,
FCO,BCN,2026/2/21,66.32,VY,PT1H50M,2026-02-21T14:05:00,2026-02-21T15:55:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H45M,2026-02-21T07:40:00,2026-02-21T09:25:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H50M,2026-02-21T09:45:00,2026-02-21T11:35:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H50M,2026-02-21T11:45:00,2026-02-21T13:35:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H50M,2026-02-21T12:35:00,2026-02-21T14:25:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H50M,2026-02-21T13:25:00,2026-02-21T15:15:00,
FCO,BCN,2026/2/21,71.32,IB,PT1H50M,2026-02-21T19:10:00,2026-02-21T21:00:00,
FCO,BCN,2026/2/21,71.32,VY,PT1H45M,2026-02-21T07:40:00,2026-02-21T09:25:00,
FCO,BCN,2026/2/21,76.49,V7,PT12H50M,2026-02-21T19:10:00,2026-02-21T21:25:00,
FCO,BCN,2026/2/21,84.32,AZ,PT1H50M,2026-02-21T09:00:00,2026-02-21T10:50:00,
FCO,BCN,2026/2/21,84.32,AZ,PT1H50M,2026-02-21T14:05:00,2026-02-21T15:55:00,
FCO,BCN,2026/2/22,66.32,VY,PT1H50M,2026-02-22T19:10:00,2026-02-22T21:00:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H45M,2026-02-22T07:40:00,2026-02-22T09:25:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H50M,2026-02-22T10:55:00,2026-02-22T12:45:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H50M,2026-02-22T11:45:00,2026-02-22T13:35:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H50M,2026-02-22T12:35:00,2026-02-22T14:25:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H50M,2026-02-22T13:25:00,2026-02-22T15:15:00,
FCO,BCN,2026/2/22,71.32,IB,PT1H50M,2026-02-22T19:10:00,2026-02-22T21:00:00,
FCO,BCN,2026/2/22,71.32,VY,PT1H45M,2026-02-22T07:40:00,2026-02-22T09:25:00,
FCO,BCN,2026/2/22,71.32,VY,PT1H50M,2026-02-22T10:55:00,2026-02-22T12:45:00,
FCO,BCN,2026/2/22,71.32,VY,PT1H50M,2026-02-22T11:45:00,2026-02-22T13:35:00,
FCO,BCN,2026/2/22,71.32,VY,PT1H50M,2026-02-22T12:35:00,2026-02-22T14:25:00,
FCO,BCN,2026/2/22,71.32,VY,PT1H50M,2026-02-22T13:25:00,2026-02-22T15:15:00,
FCO,BCN,2026/2/22,72.89,V7,PT20H5M,2026-02-22T12:25:00,2026-02-22T14:15:00,
FCO,BCN,2026/2/22,73.24,V7,PT22H50M,2026-02-22T17:05:00,2026-02-22T19:15:00,
FCO,BCN,2026/2/22,73.32,AZ,PT1H50M,2026-02-22T09:00:00,2026-02-22T10:50:00,
FCO,BCN,2026/2/23,60.32,VY,PT1H50M,2026-02-23T09:45:00,2026-02-23T11:35:00,
FCO,BCN,2026/2/23,60.32,VY,PT1H50M,2026-02-23T11:45:00,2026-02-23T13:35:00,
FCO,BCN,2026/2/23,60.32,VY,PT1H50M,2026-02-23T14:05:00,2026-02-23T15:55:00,
FCO,BCN,2026/2/23,60.32,VY,PT1H50M,2026-02-23T19:10:00,2026-02-23T21:00:00,
FCO,BCN,2026/2/23,66.32,VY,PT1H45M,2026-02-23T07:40:00,2026-02-23T09:25:00,
FCO,BCN,2026/2/23,66.32,VY,PT1H50M,2026-02-23T12:35:00,2026-02-23T14:25:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H45M,2026-02-23T07:40:00,2026-02-23T09:25:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H50M,2026-02-23T09:45:00,2026-02-23T11:35:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H50M,2026-02-23T11:45:00,2026-02-23T13:35:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H50M,2026-02-23T12:35:00,2026-02-23T14:25:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H50M,2026-02-23T14:05:00,2026-02-23T15:55:00,
FCO,BCN,2026/2/23,71.32,IB,PT1H50M,2026-02-23T19:10:00,2026-02-23T21:00:00,
FCO,BCN,2026/2/23,73.32,AZ,PT1H50M,2026-02-23T09:00:00,2026-02-23T10:50:00,
FCO,BCN,2026/2/23,73.32,AZ,PT1H50M,2026-02-23T14:05:00,2026-02-23T15:55:00,
FCO,BCN,2026/2/23,73.32,AZ,PT1H50M,2026-02-23T21:25:00,2026-02-23T23:15:00,
FCO,BCN,2026/2/24,60.32,VY,PT1H45M,2026-02-24T07:40:00,2026-02-24T09:25:00,
FCO,BCN,2026/2/24,60.32,VY,PT1H50M,2026-02-24T09:45:00,2026-02-24T11:35:00,
FCO,BCN,2026/2/24,60.32,VY,PT1H50M,2026-02-24T11:45:00,2026-02-24T13:35:00,
FCO,BCN,2026/2/24,60.32,VY,PT1H50M,2026-02-24T15:30:00,2026-02-24T17:20:00,
FCO,BCN,2026/2/24,64.32,AZ,PT1H50M,2026-02-24T09:00:00,2026-02-24T10:50:00,
FCO,BCN,2026/2/24,64.32,AZ,PT1H50M,2026-02-24T14:05:00,2026-02-24T15:55:00,
FCO,BCN,2026/2/24,64.32,AZ,PT1H50M,2026-02-24T21:25:00,2026-02-24T23:15:00,
FCO,BCN,2026/2/24,71.32,IB,PT1H45M,2026-02-24T07:40:00,2026-02-24T09:25:00,
FCO,BCN,2026/2/24,71.32,IB,PT1H50M,2026-02-24T09:45:00,2026-02-24T11:35:00,
FCO,BCN,2026/2/24,71.32,IB,PT1H50M,2026-02-24T11:45:00,2026-02-24T13:35:00,
FCO,BCN,2026/2/24,71.32,IB,PT1H50M,2026-02-24T15:30:00,2026-02-24T17:20:00,
FCO,BCN,2026/2/24,71.32,IB,PT1H50M,2026-02-24T22:30:00,2026-02-25T00:20:00,
FCO,BCN,2026/2/24,71.32,VY,PT1H50M,2026-02-24T22:30:00,2026-02-25T00:20:00,
FCO,BCN,2026/2/24,120.17,UX,PT6H5M,2026-02-24T10:30:00,2026-02-24T13:05:00,
FCO,BCN,2026/2/24,139.17,IB,PT6H30M,2026-02-24T16:20:00,2026-02-24T18:55:00,
FCO,BCN,2026/2/25,60.32,VY,PT1H50M,2026-02-25T11:45:00,2026-02-25T13:35:00,
FCO,BCN,2026/2/25,60.32,VY,PT1H50M,2026-02-25T15:30:00,2026-02-25T17:20:00,
FCO,BCN,2026/2/25,64.32,AZ,PT1H50M,2026-02-25T09:00:00,2026-02-25T10:50:00,
FCO,BCN,2026/2/25,64.32,AZ,PT1H50M,2026-02-25T14:05:00,2026-02-25T15:55:00,
FCO,BCN,2026/2/25,64.32,AZ,PT1H50M,2026-02-25T21:25:00,2026-02-25T23:15:00,
FCO,BCN,2026/2/25,66.32,VY,PT1H50M,2026-02-25T09:45:00,2026-02-25T11:35:00,
FCO,BCN,2026/2/25,66.32,VY,PT1H50M,2026-02-25T10:30:00,2026-02-25T12:20:00,
FCO,BCN,2026/2/25,71.32,IB,PT1H50M,2026-02-25T09:45:00,2026-02-25T11:35:00,
FCO,BCN,2026/2/25,71.32,IB,PT1H50M,2026-02-25T10:30:00,2026-02-25T12:20:00,
FCO,BCN,2026/2/25,71.32,IB,PT1H50M,2026-02-25T11:45:00,2026-02-25T13:35:00,
FCO,BCN,2026/2/25,71.32,IB,PT1H50M,2026-02-25T15:30:00,2026-02-25T17:20:00,
FCO,BCN,2026/2/25,71.32,IB,PT1H50M,2026-02-25T19:30:00,2026-02-25T21:20:00,
FCO,BCN,2026/2/25,71.32,VY,PT1H50M,2026-02-25T19:30:00,2026-02-25T21:20:00,
FCO,BCN,2026/2/25,120.17,UX,PT6H5M,2026-02-25T10:30:00,2026-02-25T13:05:00,
FCO,BCN,2026/2/25,121.04,A3,PT22H40M,2026-02-25T18:30:00,2026-02-25T21:30:00,
FCO,BCN,2026/2/26,64.32,AZ,PT1H50M,2026-02-26T09:00:00,2026-02-26T10:50:00,
FCO,BCN,2026/2/26,64.32,AZ,PT1H50M,2026-02-26T14:05:00,2026-02-26T15:55:00,
FCO,BCN,2026/2/26,64.32,AZ,PT1H50M,2026-02-26T21:25:00,2026-02-26T23:15:00,
FCO,BCN,2026/2/26,66.32,VY,PT1H50M,2026-02-26T09:45:00,2026-02-26T11:35:00,
FCO,BCN,2026/2/26,66.32,VY,PT1H50M,2026-02-26T13:25:00,2026-02-26T15:15:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H45M,2026-02-26T07:40:00,2026-02-26T09:25:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H50M,2026-02-26T09:45:00,2026-02-26T11:35:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H50M,2026-02-26T11:45:00,2026-02-26T13:35:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H50M,2026-02-26T12:35:00,2026-02-26T14:25:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H50M,2026-02-26T13:25:00,2026-02-26T15:15:00,
FCO,BCN,2026/2/26,71.32,IB,PT1H50M,2026-02-26T19:10:00,2026-02-26T21:00:00,
FCO,BCN,2026/2/26,71.32,VY,PT1H45M,2026-02-26T07:40:00,2026-02-26T09:25:00,
FCO,BCN,2026/2/26,71.32,VY,PT1H50M,2026-02-26T11:45:00,2026-02-26T13:35:00,
FCO,BCN,2026/2/26,71.32,VY,PT1H50M,2026-02-26T12:35:00,2026-02-26T14:25:00,
FCO,BCN,2026/2/26,71.32,VY,PT1H50M,2026-02-26T19:10:00,2026-02-26T21:00:00,
FCO,BCN,2026/2/27,60.32,VY,PT1H45M,2026-02-27T07:40:00,2026-02-27T09:25:00,
FCO,BCN,2026/2/27,60.32,VY,PT1H50M,2026-02-27T09:45:00,2026-02-27T11:35:00,
FCO,BCN,2026/2/27,60.32,VY,PT1H50M,2026-02-27T11:45:00,2026-02-27T13:35:00,
FCO,BCN,2026/2/27,60.32,VY,PT1H50M,2026-02-27T12:35:00,2026-02-27T14:25:00,
FCO,BCN,2026/2/27,60.32,VY,PT1H50M,2026-02-27T14:05:00,2026-02-27T15:55:00,
FCO,BCN,2026/2/27,64.32,AZ,PT1H50M,2026-02-27T09:00:00,2026-02-27T10:50:00,
FCO,BCN,2026/2/27,64.32,AZ,PT1H50M,2026-02-27T14:05:00,2026-02-27T15:55:00,
FCO,BCN,2026/2/27,64.32,AZ,PT1H50M,2026-02-27T21:25:00,2026-02-27T23:15:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H45M,2026-02-27T07:40:00,2026-02-27T09:25:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H50M,2026-02-27T09:45:00,2026-02-27T11:35:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H50M,2026-02-27T11:45:00,2026-02-27T13:35:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H50M,2026-02-27T12:35:00,2026-02-27T14:25:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H50M,2026-02-27T13:25:00,2026-02-27T15:15:00,
FCO,BCN,2026/2/27,71.32,IB,PT1H50M,2026-02-27T19:10:00,2026-02-27T21:00:00,
FCO,BCN,2026/2/27,71.32,VY,PT1H50M,2026-02-27T19:10:00,2026-02-27T21:00:00,
FCO,BCN,2026/2/28,60.32,VY,PT1H50M,2026-02-28T09:45:00,2026-02-28T11:35:00,
FCO,BCN,2026/2/28,60.32,VY,PT1H50M,2026-02-28T11:45:00,2026-02-28T13:35:00,
FCO,BCN,2026/2/28,60.32,VY,PT1H50M,2026-02-28T12:35:00,2026-02-28T14:25:00,
FCO,BCN,2026/2/28,60.32,VY,PT1H50M,2026-02-28T14:05:00,2026-02-28T15:55:00,
FCO,BCN,2026/2/28,60.32,VY,PT1H50M,2026-02-28T19:10:00,2026-02-28T21:00:00,
FCO,BCN,2026/2/28,64.32,AZ,PT1H50M,2026-02-28T09:00:00,2026-02-28T10:50:00,
FCO,BCN,2026/2/28,64.32,AZ,PT1H50M,2026-02-28T14:05:00,2026-02-28T15:55:00,
FCO,BCN,2026/2/28,64.32,AZ,PT1H50M,2026-02-28T21:25:00,2026-02-28T23:15:00,
FCO,BCN,2026/2/28,66.32,VY,PT1H45M,2026-02-28T07:40:00,2026-02-28T09:25:00,
FCO,BCN,2026/2/28,71.32,IB,PT1H45M,2026-02-28T07:40:00,2026-02-28T09:25:00,
FCO,BCN,2026/2/28,71.32,IB,PT1H50M,2026-02-28T09:45:00,2026-02-28T11:35:00,
FCO,BCN,2026/2/28,71.32,IB,PT1H50M,2026-02-28T11:45:00,2026-02-28T13:35:00,
